term,valence,arousal,dominance
slimy,0.15,0.5,0.3
sling,0.4,0.45,0.4
slinger,0.45,0.85,0.7
slingshot,0.35,0.65,0.45
slink,0.45,0.55,0.3
slinkiness,0.4,0.15,0.3
slinky,0.4,0.65,0.6
slip,0.3,0.7,0.3
slip-away,0.3,0.4,0.35
slip-in,0.4,0.5,0.3
slip-into,0.45,0.55,0.3
slip-on,0.45,0.5,0.35
slip-out,0.3,0.5,0.35
slip-through,0.2,0.45,0.4
slip-up,0.25,0.45,0.4
slipcase,0.5,0.15,0.5
slipcover,0.5,0.15,0.35
slipknot,0.5,0.6,0.65
slipover,0.65,0.35,0.4
slippage,0.15,0.7,0.2
slipped,0.3,0.8,0.05
slipper,0.65,0.3,0.25
slipperiness,0.3,0.4,0.4
slippers,0.55,0.4,0.25
slippery,0.2,0.75,0.35
slippery-slope,0.4,0.6,0.55
slipping,0.2,0.8,0.25
slippy,0.4,0.65,0.25
slipshod,0.15,0.15,0.1
slipstream,0.5,0.85,0.55
slipup,0.2,0.8,0.15
slipway,0.5,0.4,0.5
slit,0.4,0.5,0.35
slither,0.3,0.8,0.2
slithery,0.25,0.85,0.35
slitting,0.1,1.0,0.9
sliver,0.4,0.35,0.3
slo-mo,0.35,0.25,0.35
slob,0.25,0.35,0.3
slobber,0.35,0.4,0.3
slobbery,0.15,0.35,0.25
slog,0.15,0.75,0.2
slogan,0.55,0.2,0.55
slogging,0.15,0.95,0.55
sloop,0.5,0.4,0.4
slop,0.3,0.4,0.35
slope,0.35,0.45,0.3
slopped,0.15,0.35,0.35
sloppily,0.15,0.35,0.35
sloppiness,0.2,0.15,0.2
slopping,0.2,0.4,0.25
sloppy,0.3,0.45,0.2
sloppy-joe,0.4,0.35,0.45
sloppy-seconds,0.3,0.45,0.35
slosh,0.35,0.85,0.35
slot,0.45,0.35,0.35
slot-in,0.4,0.45,0.35
slot-machine,0.5,0.6,0.5
sloth,0.2,0.15,0.1
slothful,0.1,0.0,0.0
slothfully,0.15,0.0,0.05
slothfulness,0.0,0.0,0.05
slotmachine,0.15,0.95,0.5
slotted,0.5,0.2,0.4
slotting,0.5,0.8,0.65
slouch,0.35,0.45,0.35
slouchy,0.2,0.2,0.15
slough,0.25,0.4,0.2
slovenliness,0.0,0.15,0.1
slovenly,0.15,0.15,0.15
slow,0.35,0.05,0.15
slow-burn,0.15,0.35,0.4
slow-cooker,0.45,0.3,0.25
slow-dance,0.55,0.45,0.45
slow-day,0.35,0.0,0.3
slow-death,0.1,0.45,0.0
slow-down,0.3,0.3,0.25
slow-in,0.15,0.3,0.2
slow-motion,0.35,0.3,0.4
slow-pace,0.4,0.05,0.25
slow-process,0.2,0.3,0.25
slow-progress,0.35,0.25,0.5
slow-start,0.35,0.0,0.2
slowdown,0.15,0.1,0.2
slower,0.25,0.25,0.2
slowly,0.45,0.2,0.3
slowness,0.3,0.2,0.2
slowpoke,0.2,0.0,0.1
sludge,0.35,0.4,0.25
sludgy,0.15,0.0,0.2
slug,0.25,0.35,0.15
slugfest,0.15,1.0,0.85
sluggard,0.2,0.0,0.15
sluggardly,0.15,0.0,0.1
slugged,0.15,0.1,0.25
slugger,0.45,0.5,0.5
slugging,0.15,0.75,0.6
sluggish,0.2,0.1,0.15
sluggishly,0.15,0.0,0.0
sluggishness,0.1,0.0,0.1
sluice,0.45,0.5,0.35
slum,0.3,0.55,0.3
slumber,0.6,0.2,0.45
slumber-party,0.65,0.6,0.5
slumberous,0.65,0.05,0.05
slumlord,0.0,0.35,0.85
slumming,0.15,0.8,0.3
slummy,0.0,0.65,0.15
slump,0.2,0.45,0.15
slung,0.45,0.8,0.3
slunk,0.1,0.0,0.05
slur,0.1,0.8,0.45
slurp,0.55,0.55,0.4
slurry,0.15,0.2,0.3
slush,0.45,0.3,0.3
slushiness,0.15,0.0,0.15
slushy,0.35,0.15,0.4
slut,0.05,0.8,0.3
sluttish,0.0,0.85,0.05
slutty,0.2,0.8,0.35
sly,0.55,0.7,0.75
slyly,0.2,0.7,0.75
slyness,0.2,0.85,0.85
smack,0.35,0.65,0.4
smack-dab,0.45,0.5,0.5
smack-down,0.3,0.6,0.7
smacker,0.65,1.0,0.55
small,0.55,0.2,0.1
small-business,0.5,0.45,0.6
small-cap,0.4,0.4,0.4
small-caps,0.55,0.4,0.4
small-change,0.5,0.35,0.45
small-fortune,0.55,0.5,0.45
small-potatoes,0.45,0.3,0.35
small-print,0.45,0.45,0.25
small-screen,0.45,0.5,0.35
small-stuff,0.3,0.4,0.3
small-talk,0.45,0.4,0.35
small-town,0.5,0.3,0.5
small-world,0.65,0.55,0.55
smaller,0.3,0.3,0.2
smallest,0.3,0.35,0.15
smallish,0.35,0.15,0.35
smallness,0.25,0.15,0.05
smallpox,0.15,0.6,0.2
smalltime,0.35,0.35,0.2
smarmy,0.15,0.85,0.2
smart,0.9,0.6,0.9
smart-guy,0.55,0.6,0.75
smart-man,0.85,0.55,0.65
smart-money,0.6,0.6,0.7
smart-mouth,0.45,0.55,0.5
smart-move,0.85,0.45,0.85
smart-people,0.85,0.55,0.8
smart-phone,0.65,0.5,0.6
smart-thing,0.8,0.4,0.65
smart-watch,0.7,0.6,0.75
smartass,0.35,0.5,0.6
smartcard,0.5,0.5,0.65
smarten,0.6,0.5,0.55
smarten-up,0.65,0.6,0.55
smarter,0.95,0.5,0.55
smartest,0.8,0.6,0.75
smartly,0.95,0.7,0.8
smartness,1.0,0.45,0.95
smartphone,0.85,0.85,0.8
smarty,0.65,0.5,0.85
smash,0.2,0.7,0.55
smash-hit,0.6,0.65,0.5
smashed,0.15,0.65,0.25
smasher,0.8,1.0,0.85
smashup,0.15,1.0,0.2
smatter,0.3,0.8,0.35
smattering,0.45,0.45,0.5
smear,0.25,0.45,0.4
smear-campaign,0.2,0.65,0.55
smeary,0.15,0.35,0.2
smee,0.5,0.5,0.25
smell,0.5,0.5,0.35
smell-test,0.25,0.55,0.4
smeller,0.35,0.7,0.35
smelliness,0.05,0.25,0.2
smelling,0.45,0.5,0.35
smelly,0.1,0.55,0.25
smelt,0.35,0.45,0.35
smelter,0.2,0.8,0.75
smfh,0.2,0.55,0.4
smh,0.25,0.5,0.35
smidge,0.5,0.2,0.35
smidgen,0.35,0.4,0.35
smile,0.9,0.6,0.6
smile-on,0.75,0.4,0.65
smiled,0.85,0.55,0.55
smiles,0.9,0.6,0.6
smiley,0.85,0.45,0.55
smiley-face,0.95,0.55,0.6
smiling,1.0,0.55,0.65
smirk,0.8,0.6,0.6
smite,0.3,0.85,0.7
smith,0.65,0.35,0.55
smithereens,0.3,0.55,0.4
smitten,0.15,0.75,0.2
smock,0.45,0.25,0.25
smog,0.25,0.5,0.4
smoggy,0.15,0.35,0.35
smoke,0.2,0.5,0.4
smoke-alarm,0.25,0.7,0.5
smoke-detector,0.4,0.55,0.6
smoke-out,0.3,0.5,0.4
smoke-screen,0.35,0.55,0.4
smoke-shop,0.25,0.6,0.5
smoke-up,0.3,0.55,0.4
smoked,0.35,0.65,0.5
smoked-salmon,0.4,0.55,0.4
smokehouse,0.55,0.8,0.5
smokeless,0.8,0.15,0.5
smoker,0.2,0.55,0.3
smokescreen,0.15,0.85,0.7
smokestack,0.25,0.35,0.75
smokey,0.5,0.45,0.45
smokin,0.25,0.6,0.4
smokiness,0.35,0.55,0.5
smoking,0.15,0.55,0.4
smoking-gun,0.15,0.7,0.6
smoky,0.45,0.4,0.35
smolder,0.2,0.85,0.75
smoldering,0.65,0.8,0.75
smooch,0.8,0.75,0.5
smoochy,0.85,0.15,0.2
smooth,0.85,0.1,0.3
smooth-jazz,0.8,0.35,0.55
smooth-out,0.7,0.4,0.35
smooth-sailing,0.8,0.4,0.55
smoother,0.85,0.15,0.55
smoothie,0.8,0.35,0.3
smoothly,0.8,0.15,0.5
smoothness,0.85,0.2,0.4
smorgasbord,0.85,0.85,0.5
smote,0.15,1.0,0.95
smother,0.3,0.7,0.4
smudge,0.35,0.45,0.25
smudged,0.25,0.35,0.2
smudginess,0.25,0.05,0.2
smudgy,0.15,0.15,0.3
smug,0.2,0.55,0.6
smuggle,0.2,0.8,0.55
smuggled,0.15,0.75,0.35
smuggler,0.05,0.85,0.65
smuggling,0.25,0.75,0.5
smugly,0.15,0.15,0.75
smugness,0.15,0.25,0.3
smut,0.35,0.35,0.35
smuttiness,0.15,0.8,0.2
smutty,0.15,0.85,0.25
snack,0.65,0.4,0.35
snacks,0.8,0.5,0.3
snafu,0.4,0.55,0.25
snag,0.4,0.25,0.35
snagged,0.25,0.8,0.3
snaggletooth,0.25,0.5,0.3
snaggy,0.25,0.65,0.35
snags,0.15,0.7,0.5
snail,0.5,0.05,0.3
snail-mail,0.45,0.35,0.45
snake,0.25,0.75,0.55
snake-eyes,0.3,0.7,0.3
snake-oil,0.3,0.5,0.35
snakebite,0.2,0.9,0.1
snakefish,0.5,0.5,0.5
snakehead,0.15,0.85,0.7
snakelike,0.15,0.15,0.35
snakes,0.15,0.65,0.6
snakeskin,0.25,0.7,0.4
snap,0.35,0.5,0.35
snap-at,0.25,0.5,0.4
snap-in,0.5,0.55,0.35
snap-out,0.35,0.55,0.3
snapback,0.5,0.85,0.8
snapdragon,0.65,0.2,0.5
snapped,0.15,0.9,0.3
snapper,0.4,0.45,0.25
snappily,0.65,0.85,0.75
snappiness,0.5,0.85,0.8
snapping,0.3,1.0,0.7
snappish,0.15,0.95,0.35
snappishly,0.15,0.85,0.4
snappishness,0.15,0.85,0.65
snappy,0.55,0.6,0.4
snapshot,0.55,0.6,0.6
snare,0.25,0.85,0.45
snarky,0.2,0.85,0.6
snarl,0.45,0.8,0.45
snarling,0.3,0.7,0.5
snarly,0.15,0.9,0.35
snatch,0.2,0.85,0.7
snatcher,0.1,0.85,0.55
snatchy,0.15,0.95,0.25
snazzy,0.75,0.35,0.65
sneak,0.3,0.75,0.45
sneak-in,0.45,0.45,0.45
sneak-out,0.3,0.55,0.4
sneak-peek,0.55,0.5,0.5
sneak-up,0.4,0.45,0.4
sneaker,0.8,0.5,0.4
sneakers,0.6,0.55,0.35
sneakiness,0.15,0.85,0.3
sneaking,0.2,0.75,0.55
sneaking-suspicion,0.3,0.55,0.45
sneaky,0.25,0.75,0.55
sneer,0.15,0.75,0.35
sneeze,0.25,0.45,0.35
sneezed,0.45,0.9,0.15
sneezer,0.5,0.85,0.4
sneezing,0.45,0.55,0.35
snicker,0.7,0.7,0.4
snide,0.2,0.75,0.45
sniff,0.4,0.5,0.3
sniffer,0.35,0.8,0.35
sniffle,0.15,0.35,0.1
sniffy,0.25,0.65,0.3
snifter,0.65,0.5,0.5
snigger,0.15,0.85,0.2
snip,0.4,0.35,0.25
snipe,0.2,0.9,0.5
sniper,0.15,0.85,0.85
snippet,0.6,0.4,0.35
snippety,0.15,0.85,0.25
snippiness,0.15,0.85,0.35
snipping,0.4,0.85,0.7
snippy,0.4,0.5,0.5
snitch,0.3,0.6,0.35
snitch-on,0.4,0.55,0.5
snitcher,0.15,0.85,0.1
snivel,0.15,0.35,0.05
sniveler,0.0,0.85,0.1
sniveling,0.15,0.4,0.0
snob,0.3,0.5,0.3
snobbery,0.15,0.3,0.8
snobbish,0.15,0.25,0.75
snobbishly,0.15,0.6,0.75
snobbishness,0.15,0.15,0.85
snobbism,0.15,0.2,0.9
snobby,0.15,0.25,0.7
snog,0.8,0.85,0.5
snooker,0.5,0.85,0.6
snoop,0.15,0.75,0.45
snooper,0.15,0.8,0.45
snoopy,0.55,0.55,0.3
snoot,0.2,0.5,0.35
snootily,0.2,0.15,0.4
snootiness,0.15,0.35,0.75
snooty,0.4,0.45,0.45
snooze,0.25,0.35,0.3
snooze-button,0.5,0.45,0.45
snoozer,0.35,0.0,0.1
snore,0.25,0.6,0.5
snorer,0.35,0.3,0.25
snorkel,0.5,0.45,0.35
snorkeler,0.8,0.85,0.5
snort,0.45,0.55,0.4
snorter,0.35,0.85,0.45
snot,0.2,0.35,0.25
snottily,0.1,0.8,0.3
snotty,0.2,0.4,0.2
snout,0.25,0.4,0.35
snouty,0.2,0.7,0.35
snow,0.65,0.35,0.3
snow-cone,0.6,0.35,0.3
snow-day,0.65,0.5,0.5
snow-fall,0.65,0.5,0.45
snow-globe,0.6,0.45,0.6
snow-plow,0.45,0.45,0.5
snow-storm,0.3,0.5,0.55
snowball,0.7,0.45,0.3
snowbell,0.8,0.0,0.4
snowbird,0.85,0.65,0.5
snowboard,0.65,0.7,0.5
snowboarder,0.7,0.75,0.55
snowboarding,0.85,1.0,0.7
snowbound,0.3,0.15,0.2
snowcap,0.65,0.0,0.55
snowday,0.6,0.5,0.45
snowdrift,0.65,0.05,0.1
snowdrop,0.75,0.0,0.35
snowed-in,0.35,0.35,0.45
snowfall,0.65,0.3,0.45
snowfield,0.65,0.0,0.5
snowflake,0.75,0.2,0.25
snowiness,0.65,0.0,0.35
snowing,0.6,0.5,0.4
snowless,0.35,0.5,0.35
snowline,0.6,0.0,0.5
snowmageddon,0.4,0.55,0.45
snowman,0.8,0.3,0.35
snowmelt,0.85,0.85,0.25
snowmobile,0.75,1.0,0.8
snowpack,0.65,0.15,0.5
snowplow,0.45,0.5,0.5
snowshoe,0.5,0.85,0.4
snowstorm,0.2,0.85,0.65
snowsuit,0.65,0.15,0.45
snowy,0.65,0.3,0.35
snub,0.25,0.4,0.25
snubbed,0.25,0.55,0.3
snubbing,0.15,0.85,0.8
snuck,0.3,0.8,0.3
snuff,0.35,0.45,0.4
snuffbox,0.5,0.5,0.5
snuffer,0.2,0.55,0.8
snuffle,0.2,0.35,0.1
snuffy,0.2,0.4,0.4
snug,0.85,0.15,0.5
snuggle,0.8,0.4,0.35
snuggle-up,0.6,0.45,0.45
snuggled,0.55,0.45,0.3
snuggles,0.65,0.35,0.3
snuggling,0.7,0.6,0.4
snugly,0.8,0.05,0.35
snugness,0.95,0.05,0.35
so-as,0.4,0.4,0.35
so-called,0.4,0.4,0.5
so-far,0.5,0.25,0.5
so-long,0.25,0.5,0.35
so-much,0.55,0.55,0.6
so-right,0.75,0.4,0.55
so-so,0.35,0.2,0.4
so-that,0.5,0.4,0.4
so-there,0.45,0.45,0.3
so-what,0.4,0.35,0.45
soak,0.5,0.35,0.25
soak-in,0.5,0.45,0.5
soak-up,0.5,0.5,0.45
soaked,0.35,0.45,0.35
soaker,0.45,0.7,0.25
soaking,0.45,0.35,0.4
soaking-wet,0.3,0.45,0.35
soangry,0.35,0.65,0.5
soannoyed,0.25,0.55,0.45
soap,0.55,0.15,0.3
soap-box,0.4,0.35,0.4
soap-opera,0.45,0.4,0.3
soapbox,0.5,0.4,0.4
soapiness,0.5,0.2,0.4
soapstone,0.5,0.05,0.5
soapsuds,0.6,0.7,0.45
soapy,0.55,0.4,0.35
soar,0.8,0.75,0.7
soaring,0.7,0.7,0.65
sob,0.1,0.5,0.2
sob-story,0.45,0.45,0.35
sobbing,0.15,0.75,0.1
sober,0.75,0.2,0.55
sober-up,0.4,0.55,0.4
soberly,0.5,0.15,0.65
soberness,0.8,0.15,0.8
soblessed,0.55,0.4,0.3
sobriety,0.7,0.3,0.6
soc,0.45,0.45,0.4
soccer,0.7,0.85,0.65
soccer-ball,0.55,0.55,0.65
soccer-field,0.6,0.5,0.6
soccer-game,0.6,0.65,0.55
soccer-mom,0.45,0.55,0.45
soccer-player,0.7,0.65,0.65
soccer-team,0.6,0.65,0.55
sociability,1.0,0.85,0.75
sociable,0.85,0.45,0.6
sociably,0.85,0.85,0.7
social,0.8,0.35,0.6
social-assistance,0.5,0.55,0.55
social-club,0.7,0.5,0.5
social-contract,0.65,0.55,0.75
social-credit,0.55,0.55,0.65
social-democracy,0.7,0.6,0.85
social-engineering,0.45,0.65,0.6
social-event,0.55,0.6,0.6
social-events,0.6,0.65,0.6
social-gathering,0.65,0.65,0.65
social-housing,0.55,0.45,0.7
social-insurance,0.55,0.35,0.6
social-life,0.65,0.55,0.65
social-media,0.6,0.5,0.7
social-network,0.7,0.65,0.6
social-networking,0.6,0.65,0.7
social-policy,0.55,0.65,0.6
social-problems,0.2,0.65,0.3
social-science,0.7,0.45,0.6
social-security,0.55,0.45,0.55
social-services,0.8,0.55,0.65
social-status,0.6,0.55,0.65
social-studies,0.7,0.5,0.55
social-welfare,0.65,0.55,0.75
social-work,0.75,0.45,0.45
social-worker,0.75,0.6,0.65
socialanxiety,0.25,0.6,0.45
socialism,0.5,0.5,0.55
socialist,0.45,0.4,0.55
socialistic,0.5,0.65,0.65
socialite,0.7,0.65,0.55
sociality,0.85,0.85,0.6
socialization,0.85,0.8,0.75
socialize,0.9,0.7,0.75
socialized-medicine,0.55,0.55,0.55
socializer,0.75,0.95,0.75
socially,0.6,0.65,0.55
societal,0.55,0.5,0.5
societies,0.55,0.8,0.7
society,0.65,0.45,0.8
sociocultural,0.5,0.2,0.75
socioeconomic,0.5,0.2,0.75
sociolinguistic,0.5,0.25,0.6
sociologic,0.5,0.25,0.7
sociological,0.5,0.2,0.65
sociologically,0.55,0.4,0.6
sociologist,0.5,0.85,0.75
sociology,0.6,0.45,0.7
sociometric,0.5,0.2,0.8
sociopath,0.1,0.85,0.45
sociopathic,0.0,0.85,0.95
sociopolitical,0.6,0.8,0.85
sock,0.5,0.5,0.3
sock-in,0.35,0.5,0.4
sock-puppet,0.45,0.6,0.35
socket,0.6,0.45,0.4
sockeye,0.5,0.75,0.5
sockless,0.35,0.5,0.4
socratic,0.8,0.8,0.85
sod,0.45,0.4,0.35
soda,0.7,0.3,0.35
soda-pop,0.55,0.45,0.4
soda-water,0.45,0.45,0.45
soda/pop,0.6,0.4,0.4
sodas,0.7,0.85,0.5
sodden,0.2,0.2,0.1
sodding,0.25,0.5,0.4
sodium,0.5,0.35,0.3
sodomite,0.05,0.65,0.3
sodomize,0.0,1.0,0.95
sodomy,0.15,0.85,0.4
sofa,0.6,0.1,0.4
soft,0.75,0.2,0.25
soft-drink,0.7,0.4,0.4
soft-drinks,0.6,0.35,0.55
soft-on,0.55,0.4,0.4
soft-skills,0.75,0.4,0.65
soft-spoken,0.75,0.25,0.55
soft-spot,0.8,0.3,0.4
soft-tissue,0.45,0.35,0.45
softball,0.75,0.65,0.5
softball-game,0.75,0.7,0.6
softcover,0.5,0.25,0.5
soften,0.7,0.2,0.4
softener,0.75,0.3,0.4
softening,0.7,0.25,0.35
softer,0.75,0.2,0.2
softhead,0.25,0.65,0.15
softhearted,0.85,0.15,0.2
softie,0.65,0.2,0.1
softly,0.5,0.2,0.3
softness,0.9,0.05,0.45
software,0.55,0.3,0.55
software-architect,0.6,0.65,0.65
software-company,0.55,0.6,0.65
software-developer,0.8,0.65,0.75
software-engineer,0.7,0.55,0.7
softwood,0.6,0.15,0.35
softy,0.4,0.15,0.05
sogginess,0.2,0.05,0.05
soggy,0.3,0.35,0.25
sohappy,0.95,0.65,0.7
soil,0.35,0.2,0.35
soiled,0.1,0.55,0.2
soiree,0.75,0.7,0.6
sojourn,0.5,0.25,0.5
solace,0.8,0.3,0.45
solar,0.6,0.45,0.65
solar-eclipse,0.7,0.55,0.6
solar-energy,0.75,0.5,0.7
solar-panel,0.5,0.5,0.45
solar-power,0.8,0.6,0.6
solar-powered,0.7,0.6,0.5
solar-system,0.5,0.45,0.7
solarium,0.6,0.35,0.4
sold,0.55,0.45,0.5
sold-on,0.55,0.45,0.45
sold-out,0.4,0.4,0.3
solder,0.45,0.5,0.6
soldering,0.55,0.55,0.55
soldier,0.4,0.7,0.75
soldier-on,0.6,0.65,0.6
soldierly,0.8,0.85,0.9
sole,0.45,0.2,0.3
solely,0.5,0.25,0.65
solemn,0.7,0.35,0.7
solemnity,0.35,0.05,0.8
solemnize,0.9,0.2,0.8
solemnly,0.3,0.1,0.8
solicit,0.6,0.5,0.6
solicitant,0.65,0.85,0.2
solicitation,0.6,0.5,0.4
solicitor,0.6,0.5,0.8
solicitor-general,0.55,0.55,0.6
solicitous,0.75,0.3,0.15
solicitously,0.85,0.35,0.2
solicitousness,0.8,0.35,0.2
solicitude,0.85,0.3,0.15
solid,0.75,0.2,0.8
solid-food,0.55,0.4,0.5
solid-state,0.45,0.5,0.6
solidarity,0.8,0.4,0.8
solidification,0.5,0.5,0.85
solidified,0.65,0.4,0.75
solidifier,0.7,0.15,0.75
solidify,0.6,0.3,0.75
solidity,0.75,0.45,0.85
solidly,0.8,0.15,0.8
solidness,0.85,0.1,0.8
soliloquist,0.5,0.65,0.7
soliloquize,0.5,0.65,0.65
soliloquy,0.5,0.2,0.6
solitaire,0.35,0.2,0.3
solitarily,0.35,0.05,0.3
solitariness,0.35,0.0,0.4
solitary,0.2,0.2,0.25
solitary-confinement,0.35,0.6,0.5
solitude,0.2,0.2,0.35
solo,0.45,0.2,0.35
soloist,0.85,0.85,0.8
solubility,0.5,0.35,0.45
soluble,0.55,0.25,0.4
solucky,0.55,0.55,0.6
solute,0.5,0.05,0.55
solution,0.8,0.35,0.65
solvability,0.9,0.5,0.85
solvable,0.95,0.4,0.85
solve,0.65,0.55,0.7
solved,0.8,0.8,0.9
solvency,0.6,0.3,0.6
solvent,0.65,0.3,0.55
solver,1.0,0.8,0.75
somad,0.45,0.5,0.45
somatic,0.45,0.4,0.45
somatically,0.5,0.55,0.3
somber,0.2,0.4,0.4
somberly,0.15,0.05,0.25
somberness,0.15,0.0,0.25
sombrero,0.85,0.5,0.5
some,0.5,0.5,0.5
some-anticipation,0.45,0.5,0.45
some-chick,0.35,0.45,0.4
some-day,0.45,0.45,0.4
some-disgust,0.1,0.65,0.3
some-kind,0.6,0.45,0.35
some-more,0.5,0.45,0.5
some-old,0.35,0.35,0.35
some-one,0.5,0.4,0.55
some-other,0.4,0.5,0.45
some-people,0.5,0.45,0.45
some-place,0.4,0.35,0.45
some-surprise,0.85,0.85,0.5
some-time,0.5,0.4,0.45
some-trust,0.6,0.45,0.55
somebody,0.5,0.4,0.35
someday,0.5,0.35,0.4
somehow,0.45,0.4,0.4
someone,0.55,0.4,0.45
someplace,0.5,0.5,0.45
somersault,0.2,0.75,0.5
something,0.5,0.5,0.5
something-about,0.5,0.55,0.3
something-awful,0.25,0.7,0.35
something-else,0.4,0.5,0.35
something-like,0.65,0.45,0.5
something-smells,0.2,0.4,0.4
somethingigetalot,0.55,0.55,0.5
sometime,0.45,0.35,0.4
someway,0.45,0.5,0.5
somewhat,0.5,0.35,0.3
somewhat-negative,0.2,0.5,0.15
somewhat-positive,0.9,0.5,0.65
somewhere,0.4,0.45,0.45
sommelier,0.85,0.35,0.85
somuchtodo,0.5,0.6,0.45
son,0.8,0.35,0.55
sonar,0.55,0.5,0.4
sonata,0.75,0.3,0.45
sonervous,0.35,0.65,0.4
song,0.85,0.4,0.5
songbird,1.0,0.8,0.3
songbook,0.85,0.15,0.5
songfest,0.85,1.0,0.7
songlike,0.85,0.75,0.6
songster,0.85,0.85,0.6
songstress,0.75,0.65,0.7
songwriter,0.85,0.55,0.7
songwriting,0.85,0.85,0.75
sonic,0.6,0.5,0.5
sonic-boom,0.35,0.7,0.6
sonice,0.5,0.35,0.4
sonless,0.15,0.15,0.4
sonnet,0.7,0.3,0.4
sonogram,0.85,0.5,0.5
sonorous,0.65,0.6,0.45
sonorously,0.85,0.65,0.7
soon-enough,0.5,0.45,0.6
soot,0.4,0.35,0.3
sooth,0.85,0.15,0.6
soothe,0.8,0.1,0.4
soother,0.85,0.3,0.35
soothing,0.6,0.2,0.5
soothsay,0.6,0.55,0.75
soothsayer,0.5,0.65,0.8
sootiness,0.15,0.05,0.35
sooty,0.15,0.15,0.35
sop,0.35,0.15,0.25
sophistic,0.25,0.65,0.65
sophistically,0.35,0.75,0.8
sophisticate,0.85,0.7,0.7
sophisticated,0.85,0.5,0.85
sophistication,0.8,0.45,0.7
sophomore,0.65,0.4,0.45
sophomoric,0.15,0.8,0.25
sophomorically,0.15,0.65,0.3
sopissed,0.25,0.55,0.45
soporific,0.15,0.0,0.1
soppiness,0.3,0.2,0.15
sopping,0.35,0.2,0.4
soppy,0.5,0.35,0.3
soprano,0.55,0.55,0.7
sorbet,0.85,0.25,0.5
sorbitol,0.5,0.0,0.5
sorcerer,0.4,0.65,0.65
sorceress,0.45,0.8,0.8
sorcery,0.3,0.75,0.65
sordid,0.2,0.55,0.45
sordidly,0.05,0.3,0.2
sordidness,0.1,0.15,0.15
sore,0.1,0.65,0.2
sore-loser,0.1,0.55,0.25
sore-throat,0.3,0.45,0.4
sore-thumb,0.35,0.5,0.3
soready,0.6,0.5,0.55
sorely,0.3,0.75,0.35
sorely-needed,0.45,0.45,0.45
sorghum,0.45,0.35,0.4
sorority,0.65,0.65,0.6
sorrow,0.05,0.25,0.15
sorrowful,0.05,0.4,0.15
sorrowfully,0.0,0.2,0.15
sorrowfulness,0.0,0.15,0.1
sorry,0.4,0.35,0.2
sort,0.65,0.4,0.65
sort-of,0.45,0.45,0.35
sort-out,0.5,0.45,0.5
sort-through,0.5,0.45,0.4
sorta,0.5,0.35,0.4
sorter,0.6,0.4,0.85
sortie,0.5,0.45,0.3
sorting,0.45,0.4,0.65
sos,0.35,0.65,0.4
soscared,0.25,0.65,0.3
soscary,0.3,0.65,0.4
soslow,0.35,0.3,0.3
sostressed,0.45,0.5,0.6
sosweet,0.75,0.35,0.4
sothankful,0.75,0.55,0.4
sou,0.5,0.4,0.4
souffle,0.85,0.6,0.45
sought,0.85,0.8,0.65
sought-after,0.6,0.55,0.5
soul,0.75,0.2,0.5
soul-food,0.65,0.4,0.65
soul-mate,0.8,0.45,0.5
soul-searching,0.5,0.55,0.55
soul-sister,0.8,0.5,0.6
soulful,0.75,0.35,0.5
soulfully,0.85,0.8,0.4
soulfulness,1.0,0.3,0.75
soulless,0.1,0.6,0.4
soullessly,0.05,0.0,0.2
soullessness,0.0,0.15,0.1
soulmate,0.9,0.5,0.65
souls,0.7,0.2,0.4
sound,0.75,0.6,0.4
sound-asleep,0.55,0.2,0.45
sound-bite,0.5,0.6,0.5
sound-check,0.65,0.5,0.45
sound-effect,0.4,0.6,0.55
sound-effects,0.45,0.65,0.7
sound-off,0.35,0.45,0.25
sound-out,0.35,0.5,0.4
sound-system,0.6,0.65,0.55
sound-track,0.7,0.6,0.6
soundbite,0.35,0.85,0.3
soundboard,0.55,0.5,0.6
sounder,0.7,0.5,0.65
sounding,0.7,0.5,0.55
soundless,0.5,0.0,0.4
soundlessly,0.5,0.0,0.4
soundlessness,0.3,0.0,0.25
soundly,0.85,0.05,0.7
soundman,0.85,0.8,0.8
soundness,0.8,0.4,0.9
soundproof,0.5,0.4,0.4
sounds-good,0.6,0.35,0.6
sounds-like,0.65,0.55,0.45
soundtrack,0.65,0.55,0.5
soup,0.6,0.25,0.25
soupspoon,0.5,0.3,0.5
soupy,0.4,0.15,0.5
sour,0.2,0.6,0.35
sour-cream,0.45,0.4,0.4
sour-grapes,0.4,0.5,0.45
sourball,0.25,0.5,0.3
source,0.75,0.3,0.7
source-code,0.55,0.55,0.55
sourcebook,0.85,0.15,0.8
sourdough,0.75,0.0,0.5
sourdough-bread,0.55,0.4,0.55
sourly,0.15,0.2,0.2
sourness,0.15,0.25,0.35
sourpuss,0.2,0.6,0.4
south,0.55,0.25,0.45
south-bend,0.4,0.45,0.5
south-side,0.45,0.4,0.5
southbound,0.5,0.35,0.4
southeast,0.5,0.3,0.4
southeaster,0.5,0.75,0.6
southeasterly,0.5,0.8,0.5
southeastern,0.65,0.45,0.5
southeastward,0.5,0.5,0.5
southeastwardly,0.5,0.5,0.5
southerly,0.5,0.5,0.5
southern,0.55,0.25,0.35
southern-hemisphere,0.5,0.45,0.6
southerner,0.5,0.5,0.5
southernism,0.5,0.4,0.5
southernmost,0.5,0.1,0.5
southland,0.5,0.2,0.5
southlander,0.5,0.5,0.8
