term,valence,arousal,dominance
dragged,-0.2,0.7,0.2
drags,-0.7,-0.1,-0.1
drained,-1.5,0.4,0.3
dread,-2.0,0.8,0.3
dreaded,-2.7,0.7,0.4
dreadful,-1.9,0.8,0.3
dreadfully,-2.7,0.8,0.3
dreadfulness,-3.2,0.2,0.0
dreadfuls,-2.4,-0.1,-0.1
dreading,-2.4,0.7,0.4
dreadlock,-0.4,0.5,0.5
dreadlocks,-0.2,-0.1,-0.1
dreadnought,-0.6,0.8,1.0
dreadnoughts,-0.4,-0.1,-0.1
dreads,-1.4,-0.1,-0.1
dream,1.0,0.2,0.3
dreams,1.7,0.4,0.5
dreary,-1.4,0.5,0.3
droopy,-0.8,0.3,0.3
drop,-1.1,0.3,0.3
drown,-2.7,0.8,0.2
drowned,-2.9,-0.1,-0.1
drowns,-2.2,-0.1,-0.1
drunk,-1.4,0.8,0.2
dubious,-1.5,0.5,0.2
dud,-1.0,0.4,0.2
dull,-1.7,0.1,0.2
dullard,-1.6,0.0,0.3
dullards,-1.8,-0.1,-0.1
dulled,-1.5,-0.1,-0.1
duller,-1.7,0.0,0.2
dullest,-1.7,-0.1,-0.1
dulling,-1.1,-0.1,-0.1
dullish,-1.1,0.1,0.2
dullness,-1.4,0.0,0.2
dullnesses,-1.9,-0.1,-0.1
dulls,-1.0,-0.1,-0.1
dullsville,-2.4,-0.1,-0.1
dully,-1.1,0.0,0.2
dumb,-2.3,0.3,0.2
dumbass,-2.6,1.0,0.0
dumbbell,-0.8,0.4,0.3
dumbbells,-0.2,-0.1,-0.1
dumbcane,-0.3,-0.1,-0.1
dumbcanes,-0.6,-0.1,-0.1
dumbed,-1.4,-0.1,-0.1
dumber,-1.5,0.5,0.3
dumbest,-2.3,0.5,0.3
dumbfound,-0.1,0.8,0.2
dumbfounded,-1.6,-0.1,-0.1
dumbfounder,-1.0,-0.1,-0.1
dumbfounders,-1.0,-0.1,-0.1
dumbfounding,-0.8,-0.1,-0.1
dumbfounds,-0.3,-0.1,-0.1
dumbhead,-2.6,-0.1,-0.1
dumbheads,-1.9,-0.1,-0.1
dumbing,-0.5,-0.1,-0.1
dumbly,-1.3,0.2,0.0
dumbness,-1.9,0.2,0.1
dumbs,-1.5,-0.1,-0.1
dumbstruck,-1.0,0.0,0.1
dumbwaiter,0.2,0.8,0.4
dumbwaiters,-0.1,-0.1,-0.1
dump,-1.6,0.5,0.3
dumpcart,-0.6,-0.1,-0.1
dumped,-1.7,-0.1,-0.1
dumper,-1.2,0.8,0.7
dumpers,-0.8,-0.1,-0.1
dumpier,-1.4,-0.1,-0.1
dumpiest,-1.6,-0.1,-0.1
dumpiness,-1.2,0.2,0.2
dumping,-1.3,-0.1,-0.1
dumpings,-1.1,-0.1,-0.1
dumpish,-1.8,-0.1,-0.1
dumpling,0.4,0.3,0.3
dumplings,-0.3,0.3,0.5
dumps,-1.7,0.6,0.3
dumpster,-0.6,0.4,0.1
dumpsters,-1.0,-0.1,-0.1
dumpy,-1.7,0.2,0.2
dupe,-1.5,0.7,0.3
duped,-1.8,-0.1,-0.1
dwell,0.5,0.2,0.6
dwelled,0.4,-0.1,-0.1
dweller,0.3,0.3,0.5
dwellers,-0.3,-0.1,-0.1
dwelling,0.1,0.3,0.5
dwells,-0.1,-0.1,-0.1
dynamic,1.6,0.7,0.8
dynamical,1.2,0.7,0.8
dynamically,1.5,0.8,1.0
dynamics,1.1,0.7,0.7
dynamism,1.6,0.9,1.0
dynamisms,1.2,-0.1,-0.1
dynamist,1.4,0.9,0.9
dynamistic,1.5,-0.1,-0.1
dynamists,0.9,-0.1,-0.1
dynamite,0.7,0.8,0.8
dynamited,-0.9,-0.1,-0.1
dynamiter,-1.2,-0.1,-0.1
dynamiters,0.4,-0.1,-0.1
dynamites,-0.3,-0.1,-0.1
dynamitic,0.9,-0.1,-0.1
dynamiting,0.2,-0.1,-0.1
dynamometer,0.3,-0.1,-0.1
dynamometers,0.3,-0.1,-0.1
dynamometric,0.3,-0.1,-0.1
dynamometry,0.6,-0.1,-0.1
dynamos,0.3,-0.1,-0.1
dynamotor,0.6,-0.1,-0.1
dysfunction,-1.8,0.4,0.4
eager,1.5,0.8,0.3
eagerly,1.6,1.0,0.5
eagerness,1.7,0.6,0.4
eagers,1.6,-0.1,-0.1
earnest,2.3,0.4,0.6
ease,1.5,0.4,0.5
eased,1.2,-0.1,-0.1
easeful,1.5,0.0,0.4
easefully,1.4,-0.1,-0.1
easel,0.3,0.3,0.5
easement,1.6,0.3,0.3
easements,0.4,-0.1,-0.1
eases,1.3,-0.1,-0.1
easier,1.8,0.3,0.4
easiest,1.8,0.4,0.5
easily,1.4,0.3,0.4
easiness,1.6,0.0,0.2
easing,1.0,-0.1,-0.1
easy,1.9,0.2,0.3
easygoing,1.3,0.3,0.5
easygoingness,1.5,0.0,0.3
ecstacy,3.3,-0.1,-0.1
ecstasies,2.3,-0.1,-0.1
ecstasy,2.9,0.9,0.6
ecstatic,2.3,0.7,0.7
ecstatically,2.8,1.0,0.7
ecstatics,2.9,-0.1,-0.1
eerie,-1.5,0.7,0.4
eery,-0.9,-0.1,-0.1
effective,2.1,0.6,0.8
effectively,1.9,0.8,1.0
efficiencies,1.6,-0.1,-0.1
efficiency,1.5,0.5,0.9
efficient,1.8,0.6,0.8
efficiently,1.7,0.8,0.9
effin,-2.3,-0.1,-0.1
egotism,-1.4,0.8,0.9
egotisms,-1.0,-0.1,-0.1
egotist,-2.3,0.8,0.9
egotistic,-1.4,0.8,0.9
egotistical,-0.9,0.6,0.3
egotistically,-1.8,0.8,0.9
egotists,-1.7,-0.1,-0.1
elated,3.2,0.9,0.7
elation,1.5,0.8,0.6
elegance,2.1,0.4,0.8
elegances,1.8,-0.1,-0.1
elegancies,1.6,-0.1,-0.1
elegancy,2.1,0.2,0.7
elegant,2.1,0.5,0.7
elegantly,1.9,0.3,0.6
embarrass,-1.2,0.6,0.3
embarrassable,-1.6,-0.1,-0.1
embarrassed,-1.5,0.5,0.2
embarrassedly,-1.1,-0.1,-0.1
embarrasses,-1.7,-0.1,-0.1
embarrassing,-1.6,0.8,0.2
embarrassingly,-1.7,-0.1,-0.1
embarrassment,-1.9,0.7,0.2
embarrassments,-1.7,-0.1,-0.1
embittered,-0.4,-0.1,-0.1
embrace,1.3,0.5,0.4
emergency,-1.6,0.9,0.5
emotional,0.6,0.7,0.5
empathetic,1.7,0.6,0.6
emptied,-0.7,0.0,0.2
emptier,-0.7,0.2,0.2
emptiers,-0.7,-0.1,-0.1
empties,-0.7,-0.1,-0.1
emptiest,-1.8,-0.1,-0.1
emptily,-1.0,-0.1,-0.1
emptiness,-1.9,0.2,0.2
emptinesses,-1.5,-0.1,-0.1
emptins,-0.3,-0.1,-0.1
empty,-0.8,0.2,0.0
emptying,-0.6,-0.1,-0.1
enchanted,1.6,0.6,0.7
encourage,2.3,0.6,0.7
encouraged,1.5,0.7,0.6
encouragement,1.8,0.7,0.7
encouragements,2.1,-0.1,-0.1
encourager,1.5,0.8,0.7
encouragers,1.5,-0.1,-0.1
encourages,1.9,-0.1,-0.1
encouraging,2.4,0.6,0.7
encouragingly,2.0,-0.1,-0.1
endorse,1.3,0.4,0.4
endorsed,1.0,0.4,0.8
endorsement,1.3,0.3,0.6
endorses,1.4,-0.1,-0.1
enemies,-2.2,0.8,0.9
enemy,-2.5,0.8,0.6
energetic,1.9,0.8,0.9
energetically,1.8,0.9,0.7
energetics,0.3,-0.1,-0.1
energies,0.9,0.9,0.8
energise,2.2,-0.1,-0.1
energised,2.1,-0.1,-0.1
energises,2.2,-0.1,-0.1
energising,1.9,-0.1,-0.1
energization,1.6,-0.1,-0.1
energizations,1.5,-0.1,-0.1
energize,2.1,0.8,0.9
energized,2.3,-0.1,-0.1
energizer,2.1,1.0,0.7
energizers,1.7,-0.1,-0.1
energizes,2.1,-0.1,-0.1
energizing,2.0,-0.1,-0.1
energy,1.1,0.7,0.8
engage,1.4,0.8,0.7
engaged,1.7,0.6,0.8
engagement,2.0,0.6,0.8
engagements,0.6,-0.1,-0.1
engager,1.1,0.8,0.8
engagers,1.0,-0.1,-0.1
engages,1.0,-0.1,-0.1
engaging,1.4,0.6,0.8
engagingly,1.5,-0.1,-0.1
engrossed,0.6,0.6,0.3
enjoy,2.2,0.7,0.7
enjoyable,1.9,0.5,0.7
enjoyableness,1.9,0.3,0.3
enjoyably,1.8,0.4,0.5
enjoyed,2.3,-0.1,-0.1
enjoyer,2.2,0.8,0.4
enjoyers,2.2,-0.1,-0.1
enjoying,2.4,0.7,0.7
enjoyment,2.6,0.6,0.7
enjoyments,2.0,-0.1,-0.1
enjoys,2.3,-0.1,-0.1
enlighten,2.3,0.5,0.6
enlightened,2.2,0.5,0.7
enlightening,2.3,0.7,0.7
enlightens,1.7,-0.1,-0.1
ennui,-1.2,0.4,0.3
enrage,-2.6,1.0,1.0
enraged,-1.7,1.0,0.4
enrages,-1.8,-0.1,-0.1
enraging,-2.8,-0.1,-0.1
enrapture,3.0,0.8,0.7
enslave,-3.1,0.8,0.5
enslaved,-1.7,0.7,0.3
enslaves,-1.6,-0.1,-0.1
ensure,1.6,0.4,0.7
ensuring,1.1,-0.1,-0.1
enterprising,2.3,0.8,0.9
entertain,1.3,0.7,0.6
entertained,1.7,0.6,0.7
entertainer,1.6,0.7,0.7
entertainers,1.0,-0.1,-0.1
entertaining,1.9,0.6,0.6
entertainingly,1.9,-0.1,-0.1
entertainment,1.8,0.7,0.5
entertainments,2.3,-0.1,-0.1
entertains,2.4,-0.1,-0.1
enthral,0.4,-0.1,-0.1
enthuse,1.6,1.0,0.8
enthused,2.0,-0.1,-0.1
enthuses,1.7,-0.1,-0.1
enthusiasm,1.9,0.7,0.8
enthusiasms,2.0,-0.1,-0.1
enthusiast,1.5,0.8,0.9
enthusiastic,2.2,0.8,0.8
enthusiastically,2.6,1.0,0.8
enthusiasts,1.4,-0.1,-0.1
enthusing,1.9,-0.1,-0.1
entitled,1.1,0.8,0.9
entrusted,0.8,-0.1,-0.1
envied,-1.1,0.3,0.9
envier,-1.0,-0.1,-0.1
enviers,-1.1,-0.1,-0.1
envies,-0.8,-0.1,-0.1
envious,-1.1,0.7,0.3
envy,-1.1,0.7,0.4
envying,-0.8,-0.1,-0.1
envyingly,-1.3,-0.1,-0.1
erroneous,-1.8,0.5,0.2
error,-1.7,0.5,0.2
errors,-1.4,-0.1,-0.1
escape,0.7,0.7,0.4
escapes,0.5,-0.1,-0.1
escaping,0.2,-0.1,-0.1
esteemed,1.9,0.4,0.5
ethical,2.3,0.3,0.6
euphoria,3.3,0.9,0.6
euphoric,3.2,0.9,0.6
eviction,-2.0,0.7,0.4
evil,-3.4,0.8,0.5
evildoer,-3.1,0.8,0.9
evildoers,-2.4,-0.1,-0.1
evildoing,-3.1,0.8,0.8
evildoings,-2.5,-0.1,-0.1
eviler,-2.1,-0.1,-0.1
evilest,-2.5,-0.1,-0.1
eviller,-2.9,-0.1,-0.1
evillest,-3.3,-0.1,-0.1
evilly,-3.4,-0.1,-0.1
evilness,-3.1,0.9,0.9
evils,-2.7,-0.1,-0.1
exaggerate,-0.6,0.7,0.5
exaggerated,-0.4,0.9,0.7
exaggerates,-0.6,-0.1,-0.1
exaggerating,-0.7,-0.1,-0.1
exasperated,-1.8,0.7,0.4
excel,2.0,0.3,0.4
excelled,2.2,-0.1,-0.1
excellence,3.1,0.6,0.9
excellences,2.5,-0.1,-0.1
excellencies,2.4,-0.1,-0.1
excellency,2.5,0.3,0.9
excellent,2.7,0.6,0.8
excellently,3.1,0.5,0.9
excelling,2.5,-0.1,-0.1
excels,2.5,-0.1,-0.1
excelsior,0.7,0.6,0.6
excitabilities,1.5,-0.1,-0.1
excitability,1.2,0.9,0.7
excitable,1.5,0.9,0.6
excitableness,1.0,1.0,0.3
excitant,1.8,-0.1,-0.1
excitants,1.2,-0.1,-0.1
excitation,1.8,1.0,0.7
excitations,1.8,-0.1,-0.1
excitative,0.3,-0.1,-0.1
excitatory,1.1,-0.1,-0.1
excite,2.1,0.9,0.6
excited,1.4,0.9,0.7
excitedly,2.3,1.0,0.7
excitement,2.2,0.7,0.7
excitements,1.9,-0.1,-0.1
exciter,1.9,1.0,0.7
exciters,1.4,-0.1,-0.1
excites,2.1,-0.1,-0.1
exciting,2.2,0.8,0.8
excitingly,1.9,-0.1,-0.1
exciton,0.3,-0.1,-0.1
excitonic,0.2,-0.1,-0.1
excitons,0.8,-0.1,-0.1
excitor,0.5,-0.1,-0.1
exclude,-0.9,0.5,0.5
excluded,-1.4,0.5,0.2
exclusion,-1.2,0.5,0.4
exclusive,0.5,0.6,0.6
excruciate,-2.7,1.0,0.0
excruciated,-1.3,-0.1,-0.1
excruciates,-1.0,-0.1,-0.1
excruciating,-3.3,0.9,0.3
excruciatingly,-2.9,-0.1,-0.1
excruciation,-3.4,1.0,0.2
excruciations,-1.9,-0.1,-0.1
excuse,0.3,0.7,0.3
exempt,0.4,0.4,0.6
exhaust,-1.2,0.7,0.3
exhausted,-1.5,0.4,0.2
exhauster,-1.3,0.9,0.7
exhausters,-1.3,-0.1,-0.1
exhaustibility,-0.8,0.2,0.2
exhaustible,-1.0,0.2,0.3
exhausting,-1.5,-0.1,-0.1
exhaustion,-1.5,0.6,0.2
exhaustions,-1.1,-0.1,-0.1
exhaustive,-0.5,0.6,0.6
exhaustively,-0.7,0.8,0.7
exhaustiveness,-1.1,0.2,0.7
exhaustless,0.2,0.4,0.9
exhaustlessness,0.9,-0.1,-0.1
exhausts,-1.1,-0.1,-0.1
exhilarated,3.0,1.0,0.6
exhilarates,2.8,-0.1,-0.1
exhilarating,1.7,0.8,0.8
exonerate,1.8,0.5,0.5
exonerated,1.8,-0.1,-0.1
exonerates,1.6,-0.1,-0.1
exonerating,1.0,-0.1,-0.1
expand,1.3,0.5,0.7
expands,0.4,-0.1,-0.1
expel,-1.9,0.7,0.4
expelled,-1.0,0.8,0.2
expelling,-1.6,-0.1,-0.1
expels,-1.6,-0.1,-0.1
exploit,-0.4,0.9,0.6
exploited,-2.0,-0.1,-0.1
exploiting,-1.9,-0.1,-0.1
exploits,-1.4,-0.1,-0.1
exploration,0.9,0.6,0.7
explorations,0.3,-0.1,-0.1
expose,-0.6,0.6,0.5
exposed,-0.3,0.6,0.5
exposes,-0.5,-0.1,-0.1
exposing,-1.1,-0.1,-0.1
extend,0.7,0.5,0.7
extends,0.5,-0.1,-0.1
exuberant,2.8,1.0,0.8
exultant,3.0,1.0,0.8
exultantly,1.4,1.0,0.9
fab,2.0,0.4,0.4
fabulous,2.4,0.6,0.8
fabulousness,2.8,0.2,0.7
fad,0.9,0.5,0.5
fag,-2.1,-0.1,-0.1
faggot,-3.4,-0.1,-0.1
faggots,-3.2,-0.1,-0.1
fail,-2.5,0.6,0.2
failed,-2.3,-0.1,-0.1
failing,-2.3,0.5,0.2
failingly,-1.4,-0.1,-0.1
failings,-2.2,-0.1,-0.1
faille,0.1,-0.1,-0.1
fails,-1.8,-0.1,-0.1
failure,-2.3,0.5,0.2
failures,-2.0,-0.1,-0.1
fainthearted,-0.3,0.2,0.2
fair,1.3,0.5,0.6
faith,1.8,0.2,0.7
faithed,1.3,-0.1,-0.1
faithful,1.9,0.3,0.6
faithfully,1.8,0.5,0.6
faithfulness,1.9,0.4,0.6
faithless,-1.0,0.7,0.3
faithlessly,-0.9,0.5,0.3
faithlessness,-1.8,0.2,0.0
faiths,1.8,-0.1,-0.1
fake,-2.1,0.5,0.2
fakes,-1.8,-0.1,-0.1
faking,-1.8,-0.1,-0.1
fallen,-1.5,-0.1,-0.1
falling,-0.6,0.7,0.3
falsified,-1.6,0.6,0.3
falsify,-2.0,0.6,0.4
fame,1.9,0.7,0.8
fan,1.3,0.4,0.3
fantastic,2.6,0.7,0.8
fantastical,2.0,0.6,0.6
fantasticalities,2.1,-0.1,-0.1
fantasticality,1.7,-0.1,-0.1
fantasticalness,1.3,-0.1,-0.1
fantasticate,1.5,-0.1,-0.1
fantastico,0.4,-0.1,-0.1
farce,-1.7,0.6,0.2
fascinate,2.4,0.7,0.8
fascinated,2.1,0.7,0.8
fascinates,2.0,-0.1,-0.1
fascination,2.2,0.7,0.8
fascinating,2.5,0.8,0.8
fascist,-2.6,0.7,0.5
fascists,-0.8,-0.1,-0.1
fatal,-2.5,0.7,0.5
fatalism,-0.6,0.7,0.6
fatalisms,-1.7,-0.1,-0.1
fatalist,-0.5,0.2,0.2
fatalistic,-1.0,0.2,0.2
fatalists,-1.2,-0.1,-0.1
fatalities,-2.9,-0.1,-0.1
fatality,-3.5,0.8,0.6
fatally,-3.2,0.8,0.6
fatigue,-1.0,0.4,0.2
fatigued,-1.4,0.4,0.2
fatigues,-1.3,-0.1,-0.1
fatiguing,-1.2,-0.1,-0.1
fatiguingly,-1.5,-0.1,-0.1
fault,-1.7,0.5,0.2
faulted,-1.4,-0.1,-0.1
faultfinder,-0.8,0.8,0.4
faultfinders,-1.5,-0.1,-0.1
faultfinding,-2.1,0.7,0.9
faultier,-2.1,-0.1,-0.1
faultiest,-2.1,-0.1,-0.1
faultily,-2.0,-0.1,-0.1
faultiness,-1.5,0.2,0.0
faulting,-1.4,-0.1,-0.1
faultless,2.0,0.5,0.7
faultlessly,2.0,0.2,0.9
faultlessness,1.1,0.0,0.9
faults,-2.1,-0.1,-0.1
faulty,-1.3,0.6,0.4
fav,2.0,-0.1,-0.1
fave,1.9,0.4,0.5
favor,1.7,0.3,0.5
favorable,2.1,0.4,0.8
favorableness,2.2,0.2,0.7
favorably,1.6,0.2,0.7
favored,1.8,-0.1,-0.1
favorer,1.3,0.5,0.6
favorers,1.4,-0.1,-0.1
favoring,1.8,-0.1,-0.1
favorite,2.0,0.6,0.7
favorited,1.7,-0.1,-0.1
favorites,1.8,-0.1,-0.1
favoritism,0.7,0.5,0.6
favoritisms,0.7,-0.1,-0.1
favors,1.0,-0.1,-0.1
favour,1.9,-0.1,-0.1
favoured,1.8,-0.1,-0.1
favourer,1.6,-0.1,-0.1
favourers,1.6,-0.1,-0.1
favouring,1.3,-0.1,-0.1
favours,1.8,0.7,0.6
fear,-2.2,0.8,0.3
feared,-2.2,0.7,0.5
fearful,-2.2,0.5,0.3
fearfuller,-2.2,-0.1,-0.1
fearfullest,-2.5,-0.1,-0.1
fearfully,-2.2,0.5,0.2
fearfulness,-1.8,0.8,0.0
fearing,-2.7,0.5,0.2
fearless,1.9,0.8,0.7
fearlessly,1.1,0.9,1.0
fearlessness,1.1,0.8,1.0
fears,-1.8,0.8,0.3
fearsome,-1.7,0.9,0.6
fed up,-1.8,-0.1,-0.1
feeble,-1.2,0.3,0.0
feeling,0.5,0.3,0.5
felonies,-2.5,-0.1,-0.1
felony,-2.5,0.8,0.4
ferocious,-0.4,0.9,0.8
ferociously,-1.1,1.0,1.0
ferociousness,-1.0,1.0,1.0
ferocities,-1.0,-0.1,-0.1
ferocity,-0.7,0.9,0.7
fervent,1.1,0.6,0.7
fervid,0.5,-0.1,-0.1
festival,2.2,0.7,0.7
festivalgoer,1.3,-0.1,-0.1
festivalgoers,1.2,-0.1,-0.1
festivals,1.5,-0.1,-0.1
festive,2.0,0.7,0.7
festively,2.2,0.9,0.5
festiveness,2.4,0.8,0.5
festivities,2.1,1.0,0.5
festivity,2.2,0.9,0.6
feud,-1.4,0.8,0.3
feudal,-0.8,0.3,0.6
feudalism,-0.9,0.4,0.6
feudalisms,-0.2,-0.1,-0.1
feudalist,-0.9,0.7,0.9
feudalistic,-1.1,0.3,0.9
feudalities,-0.4,-0.1,-0.1
feudality,-0.5,0.2,0.5
feudalization,-0.3,0.8,0.8
feudalize,-0.5,0.8,0.9
feudalized,-0.8,-0.1,-0.1
feudalizes,-0.1,-0.1,-0.1
feudalizing,-0.7,-0.1,-0.1
feudally,-0.6,0.2,0.8
feudaries,-0.3,-0.1,-0.1
feudary,-0.8,-0.1,-0.1
feudatories,-0.5,-0.1,-0.1
feudatory,-0.1,-0.1,-0.1
feuded,-2.2,-0.1,-0.1
feuding,-1.6,-0.1,-0.1
feudist,-1.1,0.8,0.9
feudists,-0.7,-0.1,-0.1
feuds,-1.4,-0.1,-0.1
fiasco,-2.3,0.6,0.2
fidgety,-1.4,0.8,0.3
fiery,-1.4,0.8,0.7
fiesta,2.1,0.8,0.6
fiestas,1.5,-0.1,-0.1
fight,-1.6,0.9,0.8
fighter,0.6,0.7,0.9
fighters,-0.2,-0.1,-0.1
fighting,-1.5,0.9,0.8
fightings,-1.9,-0.1,-0.1
fights,-1.7,0.9,0.7
fine,0.8,0.2,0.6
fire,-1.4,0.8,0.6
fired,-2.6,1.0,0.2
firing,-1.4,0.9,0.8
fit,1.5,0.4,0.6
fitness,1.1,0.5,0.8
flagship,0.4,0.6,0.7
flatter,0.4,0.4,0.3
flattered,1.6,0.6,0.7
flatterer,-0.3,0.7,0.2
flatterers,0.3,-0.1,-0.1
flatteries,1.2,-0.1,-0.1
flattering,1.3,0.7,0.5
flatteringly,1.0,-0.1,-0.1
flatters,0.6,-0.1,-0.1
flattery,0.4,0.5,0.4
flawed,-2.1,0.5,0.2
flawless,2.3,0.4,0.7
flawlessly,0.8,0.2,0.9
flees,-0.7,-0.1,-0.1
flexibilities,1.0,-0.1,-0.1
flexibility,1.4,0.4,0.4
flexible,0.9,0.4,0.4
flexibly,1.3,0.6,0.6
flirtation,1.7,0.7,0.5
flirtations,-0.1,-0.1,-0.1
flirtatious,0.5,0.8,0.7
flirtatiously,-0.1,0.8,0.6
flirtatiousness,0.6,0.8,0.7
flirted,-0.2,-0.1,-0.1
flirter,-0.4,0.8,0.7
flirters,0.6,-0.1,-0.1
flirtier,-0.1,-0.1,-0.1
flirtiest,0.4,-0.1,-0.1
flirting,0.8,0.7,0.5
flirts,0.7,-0.1,-0.1
flirty,0.6,0.7,0.5
flop,-1.4,0.6,0.2
flops,-1.4,-0.1,-0.1
flu,-1.6,0.5,0.2
flunk,-1.3,0.5,0.2
flunked,-2.1,-0.1,-0.1
flunker,-1.9,-0.1,-0.1
flunkers,-1.6,-0.1,-0.1
flunkey,-1.8,-0.1,-0.1
flunkeys,-0.6,-0.1,-0.1
flunkies,-1.4,-0.1,-0.1
flunking,-1.5,-0.1,-0.1
flunks,-1.8,-0.1,-0.1
flunky,-1.8,0.4,0.2
flustered,-1.0,0.9,0.3
focused,1.6,-0.1,-0.1
foe,-1.9,0.8,0.4
foehns,0.2,-0.1,-0.1
foeman,-1.8,-0.1,-0.1
foemen,-0.3,-0.1,-0.1
foes,-2.0,-0.1,-0.1
foetal,-0.1,-0.1,-0.1
foetid,-2.3,-0.1,-0.1
foetor,-3.0,-0.1,-0.1
foetors,-2.1,-0.1,-0.1
foetus,0.2,-0.1,-0.1
foetuses,0.2,-0.1,-0.1
fond,1.9,0.6,0.5
fondly,1.9,0.2,0.5
fondness,2.5,0.4,0.5
fool,-1.9,0.5,0.2
fooled,-1.6,0.7,0.2
fooleries,-1.8,-0.1,-0.1
foolery,-1.8,0.8,0.2
foolfish,-0.8,-0.1,-0.1
foolfishes,-0.4,-0.1,-0.1
foolhardier,-1.5,-0.1,-0.1
foolhardiest,-1.3,-0.1,-0.1
foolhardily,-1.0,0.9,0.3
foolhardiness,-1.6,0.9,0.3
foolhardy,-1.4,0.8,0.6
fooling,-1.7,0.7,0.4
foolish,-1.1,0.2,0.0
foolisher,-1.7,-0.1,-0.1
foolishest,-1.4,-0.1,-0.1
foolishly,-1.8,0.7,0.1
foolishness,-1.8,0.4,0.2
foolishnesses,-2.0,-0.1,-0.1
foolproof,1.6,0.5,0.5
fools,-2.2,-0.1,-0.1
foolscaps,-0.8,-0.1,-0.1
forbid,-1.3,0.7,0.6
forbiddance,-1.4,0.2,0.6
forbiddances,-1.0,-0.1,-0.1
forbidden,-1.8,0.5,0.4
forbidder,-1.6,0.2,0.9
forbidders,-1.5,-0.1,-0.1
forbidding,-1.9,0.8,0.5
forbiddingly,-1.9,-0.1,-0.1
forbids,-1.3,-0.1,-0.1
forced,-2.0,0.7,0.4
foreclosure,-0.5,0.6,0.5
foreclosures,-2.4,-0.1,-0.1
forgave,1.4,0.3,0.3
forget,-0.9,0.4,0.2
forgetful,-1.1,0.3,0.2
forgivable,1.7,0.2,0.4
forgivably,1.6,0.3,0.4
forgive,1.1,0.4,0.5
forgiven,1.6,0.3,0.5
forgiveness,1.1,0.4,0.4
forgiver,1.7,0.2,0.7
forgivers,1.2,-0.1,-0.1
forgives,1.7,-0.1,-0.1
forgiving,1.9,0.3,0.5
forgivingly,1.4,-0.1,-0.1
forgivingness,1.8,0.2,0.3
forgotten,-0.9,0.3,0.2
fortunate,1.9,0.6,0.8
fought,-1.3,0.7,0.5
foughten,-1.9,-0.1,-0.1
frantic,-1.9,0.9,0.6
frantically,-1.4,0.9,0.7
franticness,-0.7,-0.1,-0.1
fraud,-2.8,0.7,0.4
frauds,-2.3,-0.1,-0.1
fraudster,-2.5,0.8,1.0
fraudsters,-2.4,-0.1,-0.1
fraudulence,-2.3,0.8,0.4
fraudulent,-2.2,0.7,0.4
freak,-1.9,0.8,0.4
freaked,-1.2,0.9,0.3
freakier,-1.3,-0.1,-0.1
freakiest,-1.6,-0.1,-0.1
freakiness,-1.4,0.8,0.3
freaking,-1.8,-0.1,-0.1
freakish,-2.1,0.9,0.5
freakishly,-0.8,0.8,0.4
freakishness,-1.4,0.8,0.2
freakout,-1.8,0.7,0.4
freakouts,-1.5,-0.1,-0.1
freaks,-0.4,-0.1,-0.1
freaky,-1.5,0.6,0.4
free,2.3,0.5,0.5
freebase,-0.1,1.0,0.4
freebased,0.8,-0.1,-0.1
freebases,0.8,-0.1,-0.1
freebasing,-0.4,-0.1,-0.1
freebee,1.3,0.5,0.4
freebees,1.3,-0.1,-0.1
freebie,1.8,0.6,0.5
freebies,1.8,-0.1,-0.1
freeboard,0.3,0.3,0.5
freeboards,0.7,-0.1,-0.1
freeboot,-0.7,-0.1,-0.1
freebooter,-1.7,-0.1,-0.1
freebooters,-0.2,-0.1,-0.1
freebooting,-0.8,-0.1,-0.1
freeborn,1.2,0.5,0.8
freed,1.7,0.9,0.9
freedman,1.1,0.4,0.7
freedmen,0.7,-0.1,-0.1
freedom,3.2,0.5,0.9
freedoms,1.2,-0.1,-0.1
freedwoman,1.6,-0.1,-0.1
freedwomen,1.3,-0.1,-0.1
freeform,0.9,-0.1,-0.1
freehand,0.5,0.8,0.7
freehanded,1.4,-0.1,-0.1
freehearted,1.5,0.4,0.6
freehold,0.7,0.6,0.9
freeholder,0.5,0.2,0.9
freeholders,0.1,-0.1,-0.1
freeholds,1.0,-0.1,-0.1
freeing,2.1,-0.1,-0.1
freelance,1.2,0.6,0.7
freelanced,0.7,-0.1,-0.1
freelancer,1.1,0.5,0.5
freelancers,0.4,-0.1,-0.1
freelances,0.7,-0.1,-0.1
freelancing,0.4,-0.1,-0.1
freeload,-1.9,0.8,0.2
freeloaded,-1.6,-0.1,-0.1
freeloader,-0.7,0.7,0.2
freeloaders,-0.1,-0.1,-0.1
freeloading,-1.3,-0.1,-0.1
freeloads,-1.3,-0.1,-0.1
freely,1.9,0.4,0.7
freeman,1.7,0.4,0.6
freemartin,-0.5,-0.1,-0.1
freemasonries,0.7,-0.1,-0.1
freemasonry,0.3,0.2,0.8
freemen,1.5,-0.1,-0.1
freeness,1.6,0.6,0.8
freenesses,1.7,-0.1,-0.1
freer,1.1,1.0,0.8
freers,1.0,-0.1,-0.1
frees,1.2,-0.1,-0.1
freesia,0.4,-0.1,-0.1
freesias,0.4,-0.1,-0.1
freest,1.6,-0.1,-0.1
freestanding,1.1,0.5,0.7
freestyle,0.7,0.6,0.5
freestyler,0.4,-0.1,-0.1
freestylers,0.8,-0.1,-0.1
