term,valence,arousal,dominance
smee,0.5,0.48,0.26
smell,0.5,0.52,0.32
smell-test,0.26,0.54,0.4
smeller,0.32,0.68,0.34
smelliness,0.06,0.22,0.2
smelling,0.46,0.48,0.34
smelly,0.1,0.52,0.24
smelt,0.32,0.44,0.34
smelter,0.22,0.78,0.76
smfh,0.22,0.56,0.38
smh,0.26,0.48,0.36
smidge,0.5,0.2,0.32
smidgen,0.36,0.38,0.36
smile,0.9,0.6,0.62
smile-on,0.74,0.42,0.66
smiled,0.82,0.52,0.54
smiles,0.88,0.6,0.6
smiley,0.86,0.46,0.56
smiley-face,0.94,0.56,0.58
smiling,0.98,0.56,0.64
smirk,0.78,0.6,0.58
smite,0.3,0.84,0.68
smith,0.66,0.32,0.52
smithereens,0.28,0.56,0.4
smitten,0.16,0.76,0.2
smock,0.42,0.24,0.24
smog,0.26,0.48,0.38
smoggy,0.16,0.32,0.32
smoke,0.18,0.5,0.38
smoke-alarm,0.26,0.68,0.48
smoke-detector,0.38,0.56,0.62
smoke-out,0.3,0.5,0.38
smoke-screen,0.34,0.56,0.38
smoke-shop,0.26,0.6,0.48
smoke-up,0.3,0.52,0.4
smoked,0.32,0.66,0.5
smoked-salmon,0.4,0.56,0.4
smokehouse,0.54,0.78,0.5
smokeless,0.8,0.16,0.5
smoker,0.2,0.52,0.3
smokescreen,0.16,0.84,0.72
smokestack,0.24,0.32,0.74
smokey,0.48,0.46,0.42
smokin,0.26,0.6,0.4
smokiness,0.32,0.56,0.5
smoking,0.16,0.56,0.38
smoking-gun,0.16,0.7,0.58
smoky,0.46,0.42,0.32
smolder,0.2,0.84,0.76
smoldering,0.64,0.78,0.76
smooch,0.78,0.72,0.48
smoochy,0.84,0.16,0.22
smooth,0.82,0.12,0.28
smooth-jazz,0.78,0.32,0.56
smooth-out,0.7,0.38,0.36
smooth-sailing,0.78,0.4,0.54
smoother,0.84,0.16,0.54
smoothie,0.8,0.32,0.28
smoothly,0.82,0.16,0.48
smoothness,0.84,0.22,0.4
smorgasbord,0.84,0.84,0.5
smote,0.16,1.0,0.94
smother,0.28,0.68,0.42
smudge,0.32,0.42,0.24
smudged,0.24,0.36,0.22
smudginess,0.22,0.02,0.2
smudgy,0.16,0.16,0.28
smug,0.2,0.54,0.58
smuggle,0.2,0.78,0.56
smuggled,0.16,0.76,0.32
smuggler,0.06,0.86,0.64
smuggling,0.22,0.72,0.5
smugly,0.16,0.16,0.76
smugness,0.16,0.26,0.28
smut,0.36,0.36,0.34
smuttiness,0.16,0.78,0.2
smutty,0.16,0.84,0.26
snack,0.64,0.4,0.34
snacks,0.78,0.48,0.3
snafu,0.38,0.54,0.26
snag,0.4,0.24,0.34
snagged,0.26,0.78,0.28
snaggletooth,0.24,0.5,0.28
snaggy,0.24,0.64,0.36
snags,0.16,0.72,0.48
snail,0.48,0.04,0.3
snail-mail,0.46,0.32,0.44
snake,0.26,0.74,0.54
snake-eyes,0.28,0.7,0.3
snake-oil,0.3,0.48,0.32
snakebite,0.18,0.88,0.08
snakefish,0.5,0.5,0.5
snakehead,0.16,0.84,0.7
snakelike,0.16,0.16,0.36
snakes,0.16,0.66,0.6
snakeskin,0.26,0.7,0.38
snap,0.34,0.5,0.34
snap-at,0.24,0.5,0.4
snap-in,0.5,0.52,0.34
snap-out,0.32,0.54,0.28
snapback,0.5,0.84,0.8
snapdragon,0.66,0.2,0.52
snapped,0.16,0.9,0.3
snapper,0.4,0.42,0.24
snappily,0.66,0.84,0.74
snappiness,0.5,0.84,0.8
snapping,0.3,1.0,0.7
snappish,0.16,0.94,0.34
snappishly,0.16,0.84,0.4
snappishness,0.16,0.86,0.66
snappy,0.56,0.58,0.42
snapshot,0.56,0.58,0.58
snare,0.22,0.84,0.46
snarky,0.18,0.84,0.6
snarl,0.42,0.78,0.46
snarling,0.3,0.7,0.48
snarly,0.12,0.9,0.32
snatch,0.22,0.86,0.68
snatcher,0.12,0.86,0.56
snatchy,0.16,0.94,0.22
snazzy,0.72,0.36,0.66
sneak,0.28,0.74,0.44
sneak-in,0.46,0.44,0.44
sneak-out,0.3,0.52,0.4
sneak-peek,0.54,0.48,0.48
sneak-up,0.42,0.46,0.38
sneaker,0.78,0.48,0.38
sneakers,0.6,0.54,0.34
sneakiness,0.16,0.84,0.3
sneaking,0.2,0.76,0.54
sneaking-suspicion,0.3,0.54,0.44
sneaky,0.24,0.74,0.56
sneer,0.14,0.76,0.34
sneeze,0.26,0.44,0.32
sneezed,0.46,0.88,0.12
sneezer,0.5,0.84,0.38
sneezing,0.42,0.56,0.34
snicker,0.7,0.7,0.4
snide,0.18,0.72,0.46
sniff,0.4,0.5,0.32
sniffer,0.32,0.8,0.36
sniffle,0.16,0.32,0.1
sniffy,0.26,0.66,0.28
snifter,0.66,0.5,0.5
snigger,0.16,0.84,0.2
snip,0.4,0.32,0.26
snipe,0.2,0.9,0.48
sniper,0.16,0.86,0.84
snippet,0.6,0.4,0.36
snippety,0.16,0.84,0.26
snippiness,0.16,0.84,0.32
snipping,0.38,0.84,0.68
snippy,0.42,0.48,0.48
snitch,0.3,0.6,0.32
snitch-on,0.38,0.54,0.48
snitcher,0.14,0.84,0.08
snivel,0.16,0.32,0.04
sniveler,0.02,0.84,0.08
sniveling,0.14,0.4,0.02
snob,0.3,0.52,0.3
snobbery,0.16,0.28,0.8
snobbish,0.16,0.24,0.74
snobbishly,0.16,0.62,0.74
snobbishness,0.14,0.16,0.84
snobbism,0.14,0.22,0.88
snobby,0.16,0.22,0.68
snog,0.82,0.84,0.5
snooker,0.5,0.84,0.62
snoop,0.14,0.74,0.42
snooper,0.16,0.8,0.42
snoopy,0.56,0.54,0.28
snoot,0.2,0.5,0.36
snootily,0.2,0.16,0.4
snootiness,0.16,0.36,0.74
snooty,0.38,0.46,0.44
snooze,0.22,0.36,0.28
snooze-button,0.5,0.46,0.44
snoozer,0.32,0.0,0.12
snore,0.24,0.6,0.48
snorer,0.32,0.3,0.24
snorkel,0.5,0.46,0.32
snorkeler,0.8,0.84,0.5
snort,0.46,0.52,0.4
snorter,0.32,0.84,0.44
snot,0.22,0.34,0.26
snottily,0.12,0.8,0.3
snotty,0.18,0.38,0.2
snout,0.26,0.38,0.32
snouty,0.18,0.72,0.32
snow,0.66,0.36,0.3
snow-cone,0.6,0.36,0.28
snow-day,0.64,0.48,0.5
snow-fall,0.64,0.48,0.44
snow-globe,0.62,0.42,0.62
snow-plow,0.42,0.46,0.48
snow-storm,0.3,0.48,0.54
snowball,0.7,0.44,0.32
snowbell,0.8,0.0,0.4
snowbird,0.84,0.66,0.5
snowboard,0.66,0.68,0.5
snowboarder,0.72,0.76,0.54
snowboarding,0.84,1.0,0.7
snowbound,0.3,0.14,0.22
snowcap,0.66,0.02,0.56
snowday,0.6,0.5,0.44
snowdrift,0.66,0.04,0.12
snowdrop,0.76,0.0,0.32
snowed-in,0.34,0.36,0.42
snowfall,0.66,0.28,0.46
snowfield,0.66,0.0,0.48
snowflake,0.74,0.18,0.26
snowiness,0.64,0.0,0.32
snowing,0.58,0.48,0.38
snowless,0.36,0.5,0.36
snowline,0.6,0.0,0.5
snowmageddon,0.38,0.56,0.46
snowman,0.78,0.28,0.32
snowmelt,0.84,0.84,0.24
snowmobile,0.76,0.98,0.78
snowpack,0.66,0.12,0.5
snowplow,0.44,0.48,0.48
snowshoe,0.52,0.84,0.4
snowstorm,0.2,0.84,0.62
snowsuit,0.64,0.16,0.44
snowy,0.64,0.3,0.36
snub,0.22,0.4,0.22
snubbed,0.26,0.52,0.28
snubbing,0.14,0.84,0.78
snuck,0.3,0.8,0.3
snuff,0.36,0.46,0.38
snuffbox,0.5,0.5,0.5
snuffer,0.2,0.56,0.82
snuffle,0.18,0.34,0.08
snuffy,0.18,0.38,0.4
snug,0.86,0.16,0.5
snuggle,0.78,0.38,0.34
snuggle-up,0.58,0.46,0.46
snuggled,0.54,0.44,0.32
snuggles,0.66,0.34,0.28
snuggling,0.68,0.58,0.38
snugly,0.78,0.02,0.36
snugness,0.96,0.04,0.36
so-as,0.4,0.4,0.36
so-called,0.4,0.38,0.5
so-far,0.5,0.24,0.5
so-long,0.24,0.48,0.36
so-much,0.54,0.52,0.6
so-right,0.72,0.4,0.54
so-so,0.36,0.22,0.38
so-that,0.5,0.4,0.4
so-there,0.42,0.44,0.32
so-what,0.38,0.34,0.44
soak,0.48,0.36,0.24
soak-in,0.48,0.46,0.48
soak-up,0.48,0.48,0.42
soaked,0.36,0.46,0.36
soaker,0.44,0.72,0.24
soaking,0.44,0.32,0.38
soaking-wet,0.3,0.46,0.34
soangry,0.32,0.64,0.48
soannoyed,0.26,0.52,0.42
soap,0.52,0.16,0.3
soap-box,0.4,0.36,0.4
soap-opera,0.42,0.38,0.32
soapbox,0.5,0.4,0.4
soapiness,0.5,0.18,0.38
soapstone,0.5,0.06,0.5
soapsuds,0.6,0.72,0.46
soapy,0.54,0.38,0.36
soar,0.78,0.74,0.72
soaring,0.7,0.7,0.64
sob,0.1,0.48,0.2
sob-story,0.46,0.44,0.32
sobbing,0.14,0.74,0.08
sober,0.72,0.22,0.56
sober-up,0.4,0.54,0.4
soberly,0.5,0.16,0.66
soberness,0.78,0.16,0.82
soblessed,0.54,0.4,0.28
sobriety,0.68,0.3,0.58
soc,0.42,0.42,0.38
soccer,0.7,0.84,0.64
soccer-ball,0.54,0.52,0.64
soccer-field,0.62,0.5,0.6
soccer-game,0.6,0.66,0.56
soccer-mom,0.44,0.56,0.46
soccer-player,0.7,0.64,0.66
soccer-team,0.6,0.66,0.56
sociability,0.98,0.84,0.76
sociable,0.84,0.46,0.62
sociably,0.84,0.84,0.7
social,0.8,0.36,0.62
social-assistance,0.5,0.52,0.54
social-club,0.7,0.5,0.5
social-contract,0.64,0.56,0.72
social-credit,0.56,0.56,0.64
social-democracy,0.68,0.58,0.82
social-engineering,0.42,0.64,0.6
social-event,0.56,0.58,0.62
social-events,0.6,0.64,0.58
social-gathering,0.64,0.66,0.66
social-housing,0.54,0.42,0.68
social-insurance,0.56,0.36,0.62
social-life,0.64,0.54,0.66
social-media,0.62,0.48,0.7
social-network,0.7,0.64,0.62
social-networking,0.62,0.64,0.7
social-policy,0.54,0.66,0.6
social-problems,0.22,0.64,0.3
social-science,0.68,0.44,0.58
social-security,0.54,0.44,0.56
social-services,0.8,0.54,0.64
social-status,0.6,0.54,0.64
social-studies,0.7,0.48,0.56
social-welfare,0.66,0.54,0.72
social-work,0.72,0.46,0.46
social-worker,0.72,0.6,0.64
socialanxiety,0.26,0.58,0.42
socialism,0.5,0.5,0.56
socialist,0.44,0.4,0.54
socialistic,0.5,0.66,0.64
socialite,0.68,0.66,0.56
sociality,0.84,0.84,0.6
socialization,0.84,0.78,0.76
socialize,0.9,0.68,0.72
socialized-medicine,0.54,0.54,0.54
socializer,0.76,0.92,0.72
socially,0.62,0.64,0.54
societal,0.54,0.48,0.5
societies,0.56,0.78,0.68
society,0.66,0.46,0.78
sociocultural,0.5,0.2,0.72
socioeconomic,0.5,0.2,0.76
sociolinguistic,0.5,0.24,0.6
sociologic,0.5,0.22,0.7
sociological,0.5,0.2,0.66
sociologically,0.56,0.38,0.6
sociologist,0.5,0.84,0.76
sociology,0.62,0.44,0.7
sociometric,0.52,0.22,0.78
sociopath,0.1,0.86,0.44
sociopathic,0.0,0.84,0.94
sociopolitical,0.6,0.8,0.84
sock,0.5,0.5,0.28
sock-in,0.36,0.48,0.38
sock-puppet,0.46,0.58,0.36
socket,0.58,0.46,0.38
sockeye,0.5,0.74,0.5
sockless,0.32,0.5,0.4
socratic,0.8,0.78,0.84
sod,0.42,0.38,0.32
soda,0.68,0.32,0.36
soda-pop,0.56,0.44,0.4
soda-water,0.46,0.42,0.46
soda/pop,0.58,0.4,0.38
sodas,0.68,0.84,0.5
sodden,0.2,0.2,0.1
sodding,0.24,0.5,0.4
sodium,0.48,0.34,0.28
sodomite,0.06,0.64,0.3
sodomize,0.0,0.98,0.92
sodomy,0.16,0.84,0.4
sofa,0.58,0.1,0.38
soft,0.76,0.18,0.22
soft-drink,0.7,0.4,0.4
soft-drinks,0.6,0.36,0.54
soft-on,0.52,0.38,0.38
soft-skills,0.76,0.4,0.64
soft-spoken,0.76,0.26,0.56
soft-spot,0.78,0.3,0.38
soft-tissue,0.46,0.32,0.42
softball,0.72,0.62,0.52
softball-game,0.74,0.68,0.6
softcover,0.5,0.24,0.52
soften,0.7,0.2,0.38
softener,0.74,0.3,0.38
softening,0.7,0.26,0.36
softer,0.76,0.22,0.18
softhead,0.24,0.66,0.16
softhearted,0.84,0.16,0.18
softie,0.66,0.18,0.1
softly,0.5,0.2,0.3
softness,0.88,0.04,0.44
software,0.56,0.28,0.56
software-architect,0.62,0.64,0.64
software-company,0.56,0.58,0.66
software-developer,0.78,0.66,0.76
software-engineer,0.7,0.56,0.7
softwood,0.6,0.16,0.32
softy,0.4,0.16,0.02
sogginess,0.2,0.04,0.06
soggy,0.3,0.34,0.24
sohappy,0.94,0.66,0.68
soil,0.34,0.18,0.36
soiled,0.1,0.52,0.22
soiree,0.72,0.68,0.58
sojourn,0.5,0.24,0.5
solace,0.78,0.3,0.46
solar,0.62,0.44,0.64
solar-eclipse,0.7,0.56,0.62
solar-energy,0.74,0.48,0.7
solar-panel,0.5,0.48,0.42
solar-power,0.78,0.62,0.58
solar-powered,0.7,0.6,0.5
solar-system,0.5,0.42,0.7
solarium,0.6,0.36,0.42
sold,0.54,0.42,0.48
sold-on,0.54,0.46,0.42
sold-out,0.4,0.42,0.32
solder,0.44,0.5,0.6
soldering,0.56,0.54,0.54
soldier,0.38,0.7,0.76
soldier-on,0.58,0.64,0.6
soldierly,0.78,0.84,0.9
sole,0.42,0.2,0.28
solely,0.5,0.26,0.64
solemn,0.7,0.36,0.7
solemnity,0.32,0.06,0.78
solemnize,0.9,0.22,0.82
solemnly,0.3,0.1,0.8
solicit,0.62,0.48,0.6
solicitant,0.64,0.84,0.22
solicitation,0.6,0.52,0.4
solicitor,0.6,0.48,0.8
solicitor-general,0.54,0.54,0.6
solicitous,0.76,0.3,0.16
solicitously,0.86,0.36,0.2
solicitousness,0.78,0.36,0.22
solicitude,0.84,0.28,0.16
solid,0.74,0.2,0.8
solid-food,0.56,0.38,0.5
solid-state,0.42,0.48,0.58
solidarity,0.78,0.4,0.78
solidification,0.48,0.5,0.82
solidified,0.64,0.4,0.74
solidifier,0.7,0.16,0.74
solidify,0.58,0.32,0.76
solidity,0.74,0.44,0.84
solidly,0.82,0.16,0.78
solidness,0.84,0.12,0.82
soliloquist,0.5,0.66,0.7
soliloquize,0.5,0.62,0.66
soliloquy,0.5,0.22,0.6
solitaire,0.36,0.22,0.28
solitarily,0.32,0.04,0.28
solitariness,0.32,0.0,0.4
solitary,0.22,0.2,0.26
solitary-confinement,0.32,0.6,0.5
solitude,0.2,0.22,0.36
solo,0.44,0.18,0.32
soloist,0.84,0.84,0.8
solubility,0.5,0.36,0.44
soluble,0.54,0.26,0.4
solucky,0.56,0.52,0.62
solute,0.5,0.06,0.56
solution,0.78,0.34,0.66
solvability,0.88,0.5,0.84
solvable,0.96,0.38,0.84
solve,0.64,0.52,0.68
solved,0.8,0.78,0.9
solvency,0.6,0.3,0.6
solvent,0.64,0.32,0.56
solver,1.0,0.82,0.72
somad,0.42,0.48,0.46
somatic,0.44,0.4,0.44
somatically,0.5,0.56,0.3
somber,0.18,0.4,0.38
somberly,0.16,0.02,0.24
somberness,0.14,0.02,0.24
sombrero,0.84,0.5,0.5
some,0.5,0.5,0.5
some-anticipation,0.42,0.48,0.46
some-chick,0.34,0.46,0.38
some-day,0.46,0.46,0.4
some-disgust,0.08,0.64,0.32
some-kind,0.6,0.46,0.36
some-more,0.48,0.42,0.5
some-old,0.34,0.32,0.36
some-one,0.5,0.4,0.54
some-other,0.4,0.5,0.46
some-people,0.48,0.44,0.46
some-place,0.4,0.36,0.44
some-surprise,0.82,0.84,0.5
some-time,0.5,0.38,0.46
some-trust,0.6,0.44,0.54
somebody,0.52,0.4,0.36
someday,0.5,0.36,0.4
somehow,0.46,0.42,0.38
someone,0.56,0.38,0.46
someplace,0.5,0.5,0.44
somersault,0.22,0.76,0.52
something,0.5,0.5,0.5
something-about,0.48,0.52,0.3
something-awful,0.26,0.7,0.36
something-else,0.4,0.48,0.36
something-like,0.64,0.46,0.48
something-smells,0.2,0.4,0.42
somethingigetalot,0.56,0.56,0.5
sometime,0.44,0.32,0.38
someway,0.46,0.5,0.5
somewhat,0.5,0.32,0.3
somewhat-negative,0.2,0.48,0.14
somewhat-positive,0.92,0.5,0.66
somewhere,0.38,0.46,0.44
sommelier,0.84,0.32,0.84
somuchtodo,0.5,0.6,0.44
son,0.78,0.36,0.52
sonar,0.54,0.48,0.4
sonata,0.72,0.28,0.46
sonervous,0.34,0.64,0.38
song,0.84,0.4,0.5
songbird,1.0,0.8,0.3
songbook,0.84,0.16,0.5
songfest,0.84,0.98,0.68
songlike,0.84,0.74,0.6
songster,0.84,0.84,0.58
songstress,0.76,0.66,0.68
songwriter,0.84,0.56,0.7
songwriting,0.84,0.84,0.74
sonic,0.6,0.5,0.48
sonic-boom,0.34,0.68,0.58
sonice,0.5,0.36,0.42
sonless,0.16,0.16,0.4
sonnet,0.72,0.3,0.4
sonogram,0.84,0.5,0.5
sonorous,0.64,0.58,0.44
sonorously,0.84,0.66,0.68
soon-enough,0.5,0.42,0.6
soot,0.38,0.32,0.28
sooth,0.84,0.16,0.58
soothe,0.82,0.1,0.4
soother,0.84,0.28,0.32
soothing,0.62,0.18,0.52
soothsay,0.58,0.54,0.76
soothsayer,0.5,0.66,0.82
sootiness,0.16,0.02,0.32
sooty,0.16,0.16,0.32
sop,0.36,0.16,0.22
sophistic,0.24,0.66,0.66
sophistically,0.32,0.76,0.78
sophisticate,0.84,0.72,0.68
sophisticated,0.86,0.48,0.84
sophistication,0.78,0.46,0.7
sophomore,0.64,0.4,0.42
sophomoric,0.16,0.78,0.26
sophomorically,0.16,0.66,0.28
sopissed,0.26,0.56,0.42
soporific,0.16,0.0,0.08
soppiness,0.28,0.2,0.16
sopping,0.32,0.2,0.38
soppy,0.5,0.36,0.3
soprano,0.54,0.54,0.68
sorbet,0.84,0.24,0.5
sorbitol,0.52,0.0,0.5
sorcerer,0.38,0.64,0.62
sorceress,0.46,0.8,0.82
sorcery,0.28,0.74,0.64
sordid,0.22,0.56,0.44
sordidly,0.04,0.3,0.2
sordidness,0.08,0.16,0.16
sore,0.08,0.64,0.22
sore-loser,0.1,0.52,0.26
sore-throat,0.3,0.46,0.4
sore-thumb,0.32,0.5,0.32
soready,0.62,0.5,0.54
sorely,0.28,0.72,0.36
sorely-needed,0.44,0.46,0.42
sorghum,0.46,0.36,0.42
sorority,0.64,0.64,0.62
sorrow,0.04,0.22,0.16
sorrowful,0.04,0.42,0.16
sorrowfully,0.0,0.18,0.14
sorrowfulness,0.0,0.16,0.1
sorry,0.4,0.36,0.2
sort,0.66,0.38,0.66
sort-of,0.42,0.44,0.36
sort-out,0.5,0.46,0.48
sort-through,0.5,0.44,0.42
sorta,0.48,0.32,0.38
sorter,0.6,0.4,0.82
sortie,0.48,0.44,0.3
sorting,0.46,0.4,0.64
sos,0.36,0.66,0.38
soscared,0.22,0.64,0.32
soscary,0.3,0.66,0.4
soslow,0.34,0.3,0.28
sostressed,0.42,0.48,0.58
sosweet,0.76,0.36,0.4
sothankful,0.72,0.52,0.42
sou,0.48,0.38,0.4
souffle,0.84,0.58,0.46
sought,0.86,0.78,0.66
sought-after,0.6,0.56,0.5
soul,0.76,0.22,0.5
soul-food,0.66,0.4,0.64
soul-mate,0.8,0.44,0.48
soul-searching,0.52,0.54,0.54
soul-sister,0.78,0.5,0.58
soulful,0.76,0.32,0.5
soulfully,0.84,0.8,0.4
soulfulness,1.0,0.3,0.72
soulless,0.12,0.58,0.4
soullessly,0.04,0.0,0.2
soullessness,0.0,0.16,0.08
soulmate,0.88,0.5,0.62
souls,0.7,0.18,0.38
sound,0.76,0.62,0.4
sound-asleep,0.56,0.22,0.42
sound-bite,0.5,0.6,0.5
sound-check,0.64,0.48,0.46
sound-effect,0.4,0.6,0.52
sound-effects,0.44,0.62,0.68
sound-off,0.36,0.42,0.26
sound-out,0.32,0.48,0.4
sound-system,0.58,0.64,0.56
sound-track,0.7,0.58,0.58
soundbite,0.32,0.84,0.3
soundboard,0.52,0.5,0.6
sounder,0.68,0.5,0.62
sounding,0.68,0.5,0.56
soundless,0.48,0.0,0.4
soundlessly,0.52,0.0,0.4
soundlessness,0.3,0.0,0.24
soundly,0.84,0.04,0.68
soundman,0.84,0.78,0.8
soundness,0.78,0.38,0.9
soundproof,0.48,0.38,0.4
sounds-good,0.62,0.36,0.58
sounds-like,0.64,0.52,0.42
soundtrack,0.62,0.56,0.52
soup,0.6,0.24,0.26
soupspoon,0.5,0.32,0.5
soupy,0.38,0.16,0.5
sour,0.22,0.6,0.36
sour-cream,0.44,0.4,0.38
sour-grapes,0.4,0.48,0.44
sourball,0.26,0.5,0.28
source,0.74,0.32,0.68
source-code,0.56,0.56,0.56
sourcebook,0.84,0.16,0.8
sourdough,0.74,0.02,0.5
sourdough-bread,0.54,0.38,0.54
sourly,0.16,0.18,0.22
sourness,0.16,0.24,0.32
sourpuss,0.18,0.62,0.38
south,0.56,0.26,0.42
south-bend,0.38,0.46,0.48
south-side,0.46,0.4,0.48
southbound,0.5,0.36,0.4
southeast,0.5,0.28,0.4
southeaster,0.5,0.76,0.6
southeasterly,0.5,0.78,0.5
southeastern,0.64,0.46,0.5
southeastward,0.5,0.5,0.5
southeastwardly,0.5,0.48,0.5
southerly,0.5,0.5,0.52
southern,0.54,0.26,0.36
southern-hemisphere,0.5,0.46,0.6
southerner,0.5,0.5,0.52
southernism,0.5,0.38,0.5
southernmost,0.5,0.08,0.5
southland,0.5,0.2,0.5
southlander,0.5,0.5,0.78
southpaw,0.54,0.38,0.4
southside,0.5,0.5,0.5
southward,0.5,0.74,0.5
southwardly,0.5,0.5,0.5
southwest,0.4,0.32,0.36
southwester,0.5,0.5,0.5
southwesterly,0.5,0.5,0.5
southwestern,0.5,0.5,0.54
southwestward,0.5,0.38,0.5
southwestwardly,0.5,0.5,0.5
souvenir,0.84,0.3,0.46
sovereign,0.7,0.5,0.88
sovereignty,0.72,0.52,0.88
soviet,0.34,0.58,0.54
soviet-union,0.34,0.6,0.54
sow,0.66,0.42,0.44
sower,0.64,0.84,0.62
sown,0.66,0.2,0.54
soy,0.44,0.24,0.28
soy-milk,0.6,0.28,0.42
soy-sauce,0.54,0.38,0.36
soybean,0.52,0.24,0.3
soymilk,0.66,0.28,0.5
spa,0.62,0.14,0.38
space,0.8,0.32,0.56
space-bar,0.48,0.44,0.46
space-exploration,0.68,0.68,0.56
space-flight,0.54,0.68,0.7
space-heater,0.46,0.42,0.52
space-needle,0.56,0.58,0.6
space-opera,0.5,0.56,0.64
space-out,0.22,0.36,0.48
space-program,0.66,0.6,0.56
space-race,0.48,0.64,0.64
space-ship,0.72,0.58,0.58
space-shuttle,0.5,0.62,0.7
space-station,0.56,0.5,0.66
space-travel,0.64,0.6,0.74
spacebar,0.5,0.56,0.4
spacecraft,0.64,0.7,0.68
spaced,0.5,0.22,0.38
spaced-out,0.54,0.38,0.3
spaceflight,0.96,0.92,0.96
spaceman,0.68,0.56,0.84
spaceport,0.84,0.8,0.84
spacer,0.5,0.56,0.5
spaceship,0.64,0.78,0.66
spacesuit,0.84,0.66,0.78
spacing,0.62,0.42,0.52
spacious,0.78,0.36,0.56
spaciously,0.8,0.2,0.58
spaciousness,0.84,0.16,0.58
spackle,0.5,0.46,0.38
spade,0.46,0.66,0.52
spaded,0.5,0.74,0.58
spadework,0.78,0.84,0.66
spaghetti,0.72,0.36,0.28
spain,0.84,0.5,0.64
spam,0.18,0.36,0.3
spammer,0.0,0.84,0.7
spammers,0.36,0.5,0.42
span,0.52,0.32,0.52
spandex,0.42,0.52,0.42
spangle,0.84,0.54,0.5
spangled,0.68,0.66,0.5
spaniel,0.56,0.42,0.38
spanish,0.5,0.5,0.6
spank,0.1,0.88,0.64
spanker,0.3,0.84,0.9
spanking,0.2,0.72,0.38
spanner,0.36,0.84,0.58
spar,0.4,0.44,0.54
spare,0.54,0.4,0.4
spare-parts,0.64,0.46,0.58
spare-room,0.44,0.4,0.44
spare-time,0.52,0.36,0.6
sparely,0.34,0.08,0.36
sparerib,0.84,0.32,0.5
spareribs,0.64,0.42,0.4
sparingly,0.5,0.36,0.52
spark,0.68,0.74,0.52
spark-up,0.5,0.62,0.6
sparker,0.76,1.0,0.72
sparkle,0.82,0.76,0.5
sparkler,0.94,0.98,0.62
sparkling,0.7,0.42,0.6
sparkling-water,0.66,0.58,0.56
sparkly,0.88,0.58,0.72
sparkplug,0.84,1.0,0.78
sparred,0.16,0.9,0.78
sparring,0.28,0.86,0.7
sparrow,0.58,0.46,0.32
sparse,0.24,0.36,0.2
sparsely,0.36,0.16,0.34
sparta,0.46,0.84,0.84
spartanly,0.5,0.18,0.7
spasm,0.2,0.6,0.36
spasmodic,0.16,1.0,0.2
spasmodically,0.18,0.98,0.22
spastic,0.24,0.54,0.48
spastically,0.16,1.0,0.16
spasticity,0.16,0.84,0.08
spat,0.42,0.4,0.3
spate,0.22,0.84,0.5
spatial,0.6,0.62,0.64
spatiality,0.5,0.16,0.56
spatially,0.5,0.36,0.6
spatter,0.28,0.62,0.32
spatula,0.3,0.2,0.36
spawn,0.54,0.58,0.7
spay,0.16,0.76,0.24
spaz,0.44,0.5,0.26
speak,0.76,0.46,0.5
speak-for,0.56,0.54,0.58
speak-of,0.46,0.46,0.5
speak-out,0.64,0.42,0.46
speak-to,0.6,0.52,0.48
speak-up,0.68,0.58,0.64
speak-volumes,0.58,0.66,0.68
speak-with,0.6,0.56,0.48
speakeasy,0.68,0.54,0.44
speaker,0.6,0.66,0.72
speakerphone,0.52,0.56,0.56
speakership,0.84,0.84,0.74
speaking,0.76,0.58,0.56
spear,0.5,0.6,0.5
spearfish,0.7,0.88,0.64
spearhead,0.84,0.88,1.0
spearman,0.5,0.84,0.78
spearmint,0.78,0.34,0.5
spec,0.58,0.42,0.68
special,0.84,0.6,0.72
special-ed,0.58,0.5,0.46
special-education,0.58,0.5,0.66
special-effects,0.78,0.6,0.6
special-forces,0.62,0.68,0.76
special-interest,0.7,0.6,0.72
special-needs,0.7,0.56,0.52
special-olympics,0.84,0.6,0.74
special-session,0.7,0.52,0.72
specialism,0.84,0.74,0.84
specialist,0.76,0.56,0.88
speciality,0.84,0.46,0.88
specialization,0.78,0.28,0.86
specialize,0.78,0.54,0.86
specialized,0.84,0.16,0.82
specially,0.84,0.4,0.7
specialness,0.98,0.5,0.74
specialty,0.72,0.48,0.78
specie,0.58,0.46,0.64
species,0.56,0.32,0.64
specifiable,0.78,0.54,0.78
specific,0.64,0.38,0.68
specifically,0.52,0.2,0.72
specification,0.54,0.48,0.6
specificity,0.6,0.26,0.78
specifier,0.5,0.46,0.7
specify,0.64,0.4,0.6
specimen,0.5,0.44,0.56
specious,0.16,0.58,0.24
speciously,0.16,0.7,0.28
speck,0.42,0.24,0.34
speckle,0.5,0.52,0.5
speckled,0.44,0.26,0.26
specs,0.54,0.4,0.62
spectacle,0.8,0.74,0.76
spectacled,0.5,0.42,0.5
spectacles,0.82,0.78,0.64
spectacular,0.94,0.74,0.88
spectacularly,0.98,0.84,0.9
spectator,0.7,0.56,0.66
spectatorship,0.5,0.18,0.28
specter,0.26,0.72,0.54
spectra,0.54,0.5,0.5
spectral,0.42,0.66,0.5
spectrally,0.4,0.56,0.4
spectrogram,0.5,0.5,0.68
spectrograph,0.5,0.66,0.9
spectrographic,0.5,0.5,0.62
